beta1,z,shortRho_m[1],shortRho_m[2],shortRho_m[3],shortRho_f[1],shortRho_f[2],shortRho_f[3],muRho,sigmaRho
0.043186666,0.197014655,0.011078701,0.008272834,0.012827821,0.010626896,0.023807024,0.01799559,0.014607987,0.005579467
0.043305562,0.216663702,0.007488107,0.010045043,0.014461145,0.017368282,0.017411276,0.027804383,0.011607456,0.020806979
0.043052834,0.096074032,0.010647111,0.01235779,0.0100366,0.014402193,0.025690367,0.014774608,0.014714852,0.004218196
0.043271939,0.092087105,0.010918556,0.013497378,0.004124924,0.016191353,0.025694978,0.014034155,0.021780575,0.014636596
0.043439134,0.088364688,0.009871316,0.009694514,0.011258953,0.015712296,0.01963145,0.026951318,0.017233729,0.010009953
0.043449172,0.41856038,0.008865334,0.005892672,0.012881872,0.017602739,0.016236621,0.018285907,0.011716815,0.003848469
0.043328005,0.226847304,0.014409081,0.008686044,0.009407427,0.016796694,0.023669599,0.016215719,0.012055543,0.004097685
0.043269449,0.340540777,0.008410426,0.007530035,0.008420507,0.01061621,0.021161763,0.01576058,0.012889582,0.005811586
0.04303161,0.04465469,0.014374481,0.008286656,0.011260175,0.017689947,0.023476934,0.015989156,0.020100612,0.009034175
0.043222908,0.438378543,0.006662686,0.008429733,0.009350534,0.014216074,0.020522134,0.021269432,0.010582446,0.009567911
0.043429827,0.370159724,0.004719085,0.010965848,0.013920838,0.007100453,0.020201752,0.023800549,0.013641353,0.008887219
0.043127545,0.303103251,0.003891862,0.011641546,0.012152768,0.012464022,0.020311587,0.023246756,0.016875386,0.007041317
0.043179452,0.016289554,0.012739516,0.010076398,0.012445345,0.017287089,0.0234551,0.026272773,0.00183046,0.021046448
0.043303437,0.023748335,0.019856243,0.008159265,0.008510353,0.010867881,0.027725113,0.023537107,0.008434044,0.012627173
0.043225096,0.04598778,0.012883775,0.00990256,0.007507778,0.016429899,0.025155751,0.015586171,0.017125472,0.005330244
0.043391759,0.122805648,0.018972311,0.010957312,0.010506419,0.019655016,0.020903558,0.022500936,0.020212657,0.006952002
0.043358975,0.195868812,0.002512835,0.014999364,0.009730067,0.015020207,0.02751461,0.017867124,0.01238603,0.009585728
0.043339395,0.174468367,0.0049077,0.013902861,0.011807019,0.015384034,0.022272473,0.018381603,0.01408068,0.008151992
0.043628134,0.456333315,0.003524964,0.009652146,0.008600824,0.002840975,0.025565741,0.015729743,0.017029513,0.009216352
0.042880934,0.841398647,0.000213738,0.004285444,0.008545946,0.00719468,0.017125339,0.019859875,0.009940748,0.004119918
0.042977475,0.08618289,0.010611782,0.012824943,0.006836592,0.017408295,0.021225208,0.02292313,0.021049995,0.014150069
0.042938337,0.389346308,0.00573074,0.013118455,0.006108599,0.012309167,0.021001269,0.018338715,0.013074582,0.00506407
0.042926838,0.19624864,0.016775516,0.008234317,0.011429371,0.016216001,0.026598709,0.017928326,0.018489122,0.005718115
0.04299132,0.106518956,0.01113082,0.011611331,0.00939339,0.016300293,0.021318458,0.019369933,0.009718524,0.007264011
0.04321052,0.003596786,0.013696153,0.009933345,0.011144622,0.012728919,0.024228385,0.023645268,0.013503479,0.007112443
0.042660227,0.178426942,0.010944381,0.011395585,0.009684512,0.013461542,0.025356829,0.017938779,0.020440582,0.012242724
0.042866659,0.415763911,0.007384937,0.010905495,0.00955035,0.014386692,0.015333985,0.01904135,0.013708059,0.00397323
0.043361855,0.096380948,0.010261929,0.010198719,0.007651332,0.013382571,0.026607434,0.019664654,0.011069844,0.006103613
0.043780226,0.19421525,0.008654872,0.009557867,0.01612991,0.013897988,0.023896809,0.012485203,0.015285183,0.007119706
0.043806664,0.139448197,0.014195417,0.009384039,0.011878469,0.015786216,0.02107917,0.026758863,0.016595944,0.027849614
0.043682589,0.538743999,0.002932343,0.006555562,0.011275004,0.012526377,0.016541821,0.021269908,0.010424349,0.008378239
0.043513783,0.021748416,0.011706823,0.01391681,0.005106776,0.024062843,0.019913019,0.02703516,0.019396556,0.013629725
0.043485163,0.058563353,0.013095471,0.015188714,0.00520585,0.017438605,0.023182426,0.022335975,0.016089543,0.004718626
0.043281636,0.266182861,0.013731651,0.003913582,0.012231512,0.014161278,0.022020768,0.024498956,0.015962135,0.007595115
0.043150549,0.509656405,0.007618231,0.007768303,0.003980662,0.012456379,0.018813063,0.021507478,0.009888654,0.009015249
0.043224989,0.161090589,0.014955747,0.007727641,0.014147018,0.013928501,0.024298076,0.014054422,0.02610847,0.011334521
0.043101127,0.134942726,0.007938735,0.011598486,0.011436809,0.013697994,0.022594775,0.022281628,0.01228966,0.016527992
0.042644438,0.390012737,0.006834258,0.006954925,0.011395236,0.015700037,0.023527414,0.017062291,0.014829718,0.008082278
0.042785984,0.012569368,0.012185917,0.010774197,0.008834362,0.019827994,0.020166754,0.026245505,0.01467548,0.012704755
0.043161139,0.328109575,0.011727401,0.006762123,0.012746804,0.014948509,0.019729228,0.016139502,0.014299149,0.007342023
0.043000281,0.188488601,0.010015497,0.008571178,0.010732613,0.027990864,0.014584604,0.02508725,0.020364411,0.011151584
0.042996446,0.463548794,0.006219479,0.01353407,0.004676755,0.014630534,0.016338975,0.023306263,0.01683198,0.011413438
0.043015534,0.218466122,0.011650933,0.007739813,0.014810815,0.017845844,0.023347644,0.016221553,0.012960579,0.005037619
0.042543952,0.13910347,0.013697404,0.007316727,0.010211381,0.015319395,0.024400618,0.022587296,0.019923297,0.007551389
0.042290321,0.087117412,0.014253618,0.010287972,0.008918349,0.016494625,0.024465959,0.021758675,0.015620105,0.007115569
0.04238351,0.076192938,0.007068903,0.011744696,0.014506681,0.014845589,0.026069665,0.019036009,0.018380415,0.006106936
0.04239657,0.661214741,0.005937676,0.004873089,0.012296206,0.011489112,0.024147421,0.00850973,0.011744307,0.013493541
0.04249167,0.482176562,0.004371532,0.01017554,0.01003334,0.013734851,0.018124557,0.013747397,0.014175546,0.004677815
0.042490868,0.35116515,0.005981664,0.01338101,0.00632731,0.011824319,0.021547923,0.012373324,0.009604803,0.007579921
0.043180139,0.728805432,7.10E-05,0.006838672,0.008592082,0.01024325,0.016220135,0.022064942,0.009894655,0.011202748
0.043122291,0.241723062,0.008583899,0.00870004,0.008785323,0.008658441,0.026521105,0.014455964,0.028870783,0.023506587
0.04269712,0.283951992,0.007648631,0.011035043,0.014635642,0.015658612,0.025799439,0.017201749,0.017060923,0.007575736
0.04294612,0.131141431,0.007900335,0.011803787,0.013008346,0.016037526,0.0243726,0.0183326,0.012821355,0.007155685
0.043075482,0.028214775,0.009956196,0.011174951,0.013276389,0.018911734,0.023332549,0.017408638,0.010465824,0.007981048
0.043191082,0.512200267,0.003130423,0.006974809,0.013085057,0.013498436,0.019544999,0.017457177,0.013458268,0.009007597
0.043033744,0.230282,0.009576159,0.010416147,0.013970779,0.016660337,0.019641881,0.026698009,0.017125979,0.006980121
0.043061893,0.411631235,0.00978972,0.007881423,0.007831533,0.016445168,0.015757473,0.022016217,0.008617148,0.025386091
0.043667321,0.413944131,0.007268648,0.007361819,0.015051642,0.01453923,0.027867866,0.005587837,0.014074023,0.007228699
0.043494735,0.65548948,0.004307825,0.005287071,0.00970175,0.00729182,0.019070089,0.017259858,0.010628625,0.005303537
0.043701775,0.057433234,0.011776923,0.012380064,0.014766835,0.018288469,0.021497192,0.015380348,0.013794427,0.003683233
0.043702586,0.043053915,0.019917726,0.006333465,0.007774658,0.016466411,0.02808779,0.014120756,0.019618806,0.014815218
0.043484734,0.357499877,0.007133813,0.00826952,0.013355923,0.012277002,0.020865845,0.019641131,0.00984667,0.008131995
0.04369443,0.019385063,0.01141823,0.008017819,0.012067311,0.020791549,0.023212712,0.018556529,0.017637495,0.012159747
0.043582028,0.303479879,0.008034124,0.008987505,0.01169065,0.011909879,0.023766019,0.010610188,0.014131928,0.006173961
0.043568366,0.588866601,0.010393448,0.000881413,0.010765122,0.011101372,0.01711569,0.019074429,0.013248098,0.005828063
0.043402163,0.547981412,0.005411263,0.006058621,0.008053682,0.008475175,0.017398257,0.025142984,0.007562726,0.007616249
0.043411054,0.274058266,0.011718228,0.013502627,0.009771961,0.017275585,0.014642092,0.025102399,0.017450356,0.006267031
0.043693567,0.012224117,0.013244373,0.015741712,0.005871326,0.021804407,0.024499967,0.017644417,0.005981685,0.007005676
0.043028734,0.56387135,0.004663271,0.004374669,0.01281003,0.01328084,0.020802691,0.006845164,0.014630293,0.006854383
0.043076776,0.584541071,0.0064169,0.006119251,0.006197943,0.010915104,0.01938149,0.017085166,0.01119586,0.005880675
0.043132727,0.022106562,0.011063273,0.016291788,0.009848882,0.016477343,0.025301735,0.028235987,0.009912532,0.01752236
0.043353574,0.088070681,0.0082349,0.012878071,0.015414968,0.018368797,0.021844871,0.025145443,0.015130705,0.007357202
0.042962141,0.015219848,0.011048207,0.01209412,0.009670264,0.020600884,0.023186606,0.030579843,0.014648723,0.011057273
0.043893282,0.467251499,0.001320132,0.008480619,0.009163422,0.016826639,0.015571781,0.027024349,0.01674045,0.029425547
0.043449128,0.265397172,0.007405476,0.010388877,0.006630867,0.018291909,0.016681302,0.021657939,0.016088441,0.009782181
0.043362022,0.352935648,0.003251378,0.014420873,0.004577928,0.008332001,0.020952125,0.017140827,0.007853599,0.011195771
0.043411186,0.237345161,0.005416493,0.01352058,0.007428488,0.013811884,0.02338727,0.020416461,0.014859347,0.012731527
0.043502745,0.028513941,0.015099868,0.012477319,0.00788748,0.016825146,0.028583714,0.017018815,0.018675576,0.00735861
0.042523945,0.082009482,0.015140243,0.008611242,0.009764536,0.014636653,0.035027589,0.009226785,0.013592175,0.012314939
0.043200832,0.146942459,0.00930477,0.00929326,0.012636746,0.01681247,0.024046463,0.029646436,0.01061429,0.013510111
0.043558496,0.738604759,0.006355063,0.002841479,0.008534295,0.008382023,0.018551885,0.01999069,0.009309166,0.006128541
0.043033578,0.201003562,0.009752257,0.01330527,0.004468151,0.019116914,0.024795239,0.014154361,0.014977015,0.006802484
0.043122444,0.283964663,0.005823713,0.012245635,0.009705755,0.014849587,0.017518532,0.018039405,0.00942811,0.004769732
0.043471739,0.248003627,0.013545542,0.009135147,0.004770349,0.014748961,0.02147069,0.013935473,0.01264433,0.004072279
0.043581308,0.064246482,0.008182552,0.012863998,0.008601974,0.015667233,0.024203971,0.019362471,0.01467631,0.007151648
0.043681836,0.171770837,0.012262143,0.006898097,0.008144375,0.017456758,0.02187482,0.01747853,0.017190295,0.014760369
0.043710639,0.344271606,0.005487108,0.012860095,0.005169697,0.010603589,0.02070536,0.020821466,0.018797443,0.008129545
0.042309702,0.180765386,0.007732221,0.009353619,0.012497232,0.009777919,0.022997433,0.017894977,0.012339163,0.004711267
0.042629155,0.707679527,0.002205818,0.007350648,0.005691315,0.006546661,0.018407942,0.017907529,0.012130746,0.01129768
0.043188218,0.013437493,0.013936297,0.011623771,0.011282575,0.019832601,0.022639732,0.025203693,0.016842818,0.007383708
0.043076857,0.666337337,0.000807811,0.008480204,0.006649622,0.012657891,0.018425737,0.020593509,0.009518016,0.01866596
0.04322652,0.281292951,0.007571379,0.010052424,0.011333066,0.020928936,0.016257189,0.02545758,0.015770764,0.007371494
0.042417917,0.388665187,0.00880018,0.01277778,0.010101959,0.015926622,0.017975633,0.021540435,0.015975222,0.00606756
0.042607597,0.469672527,0.002486752,0.011772483,0.00814604,0.009487115,0.020266045,0.01525883,0.013504843,0.007927102
0.042806484,0.222568894,0.011678242,0.005568942,0.019343342,0.014297922,0.026176665,0.022103342,0.011934523,0.009877587
0.042771884,0.020358083,0.009664041,0.012663897,0.010001662,0.018800176,0.02519384,0.022569768,0.023423656,0.013833205
0.042862877,0.060865156,0.013306419,0.008052336,0.015895851,0.019880164,0.024269291,0.021737249,0.015966969,0.004747982
0.043045831,0.04123534,0.011975884,0.009852862,0.01220274,0.023290703,0.022301289,0.021421059,0.008030714,0.014765682
0.043055933,0.163212578,0.008908001,0.011362321,0.006443917,0.011857643,0.025839444,0.023976832,0.021514883,0.007962638
0.043277556,0.216011598,0.011937237,0.009332801,0.011248912,0.016151191,0.021414145,0.021911706,0.014720691,0.004539705
0.04331794,0.098283039,0.017208454,0.008530238,0.011145373,0.01757175,0.021583776,0.02503776,0.019702478,0.006337076
0.042852528,0.514122239,0.001695188,0.009291534,0.006436854,0.004360514,0.026449069,0.020459617,0.00639362,0.017853753
0.043063353,0.800024305,0.008490374,0.004552811,0.006713386,0.009459262,0.020278892,0.008802288,0.007663694,0.012321713
0.04309588,0.858613077,0.004358547,0.005026204,0.004888133,0.002975204,0.014671257,0.026242974,0.014530134,0.007942333
0.043502298,0.041765943,0.011677999,0.011488252,0.012784242,0.016145813,0.02062056,0.033465346,0.019461124,0.007027386
0.043255598,0.554421854,0.007449619,0.007933905,0.005042649,0.014568698,0.01937792,0.017391431,0.012331198,0.009138804
0.042860906,0.278109329,0.006676804,0.009394796,0.009969256,0.016097223,0.02096723,0.016728916,0.015528278,0.008089646
0.043125326,0.143392067,0.009811435,0.009349396,0.011423373,0.018939453,0.020414649,0.018926803,0.016739685,0.003649241
0.043402233,0.003062346,0.013341069,0.011176975,0.01541942,0.021308905,0.021651907,0.020064753,0.01588525,0.010165795
0.043260679,0.2948603,0.011135431,0.011924437,0.008630982,0.014686337,0.020242895,0.024523994,0.016199197,0.005285794
0.043213177,0.010007646,0.011090293,0.016503797,0.00696457,0.019738404,0.019700851,0.016211478,0.015250959,0.008141504
0.043438939,0.146829888,0.007159565,0.013230799,0.00928047,0.018059908,0.020361474,0.027274646,0.015910452,0.008423297
0.043254909,0.241434725,0.005679124,0.012277663,0.005968869,0.01445692,0.01965676,0.020604186,0.010092046,0.008705234
0.043201619,0.538802548,0.000350131,0.005008435,0.016630284,0.008894675,0.02261305,0.016502998,0.011959305,0.009923751
0.043206252,0.768442324,0.004658107,0.005351154,0.005668281,0.009042746,0.012027651,0.016520293,0.007178317,0.004416266
0.043259409,0.206188049,0.019477786,0.005015692,0.010530815,0.023320635,0.01678706,0.021905567,0.017071397,0.006969564
0.042930806,0.265814587,0.015696018,0.006061181,0.010041429,0.020840124,0.019086022,0.01719929,0.015065894,0.003584065
0.042729879,0.021530923,0.012095089,0.015726101,0.008243472,0.018947174,0.020723578,0.023478608,0.020873123,0.0069676
0.043100786,0.222836551,0.010032465,0.007927722,0.012820831,0.016478094,0.021121253,0.019201957,0.014035715,0.004374168
0.043240786,0.054765816,0.012612593,0.008801557,0.011202283,0.019635755,0.020458141,0.026165785,0.012483692,0.009421286
0.043149773,0.359912317,0.00701866,0.011172343,0.003193421,0.01741473,0.019666609,0.01993728,0.012527358,0.009092016
0.043112648,0.254368116,0.005816302,0.009431204,0.017543692,0.014818427,0.02234044,0.018843589,0.010398933,0.009508072
0.043470572,0.079239968,0.011037798,0.01377187,0.011090341,0.015732177,0.021345238,0.020048577,0.009716454,0.006267571
0.043492687,0.207996124,0.009046664,0.008124938,0.01038418,0.021277813,0.017251773,0.023932411,0.015044877,0.006955591
0.043349413,0.007471918,0.018761032,0.00795437,0.008253277,0.017165333,0.028357882,0.020506755,0.019150966,0.008641401
0.043292568,0.412765537,0.011208136,0.004780595,0.014659508,0.009167201,0.021342019,0.016314644,0.023679546,0.019732146
0.043415414,0.11539795,0.009253899,0.013765111,0.006121819,0.010814226,0.029355123,0.014165251,0.021829679,0.01333068
0.043037683,0.142019774,0.006186134,0.011512541,0.01330178,0.015583945,0.028226826,0.013931181,0.013231577,0.00724088
0.042903524,0.298797238,0.008665179,0.010590112,0.00693129,0.018521314,0.021341249,0.014988441,0.01273066,0.009003077
0.042783021,0.270575239,0.004249437,0.013398519,0.009970342,0.022014238,0.02242678,0.018548361,0.011029763,0.00954754
0.042567466,0.152507746,0.010423884,0.013148696,0.007861461,0.017305896,0.024534968,0.011612834,0.014798362,0.005014887
0.043022499,0.3480857,0.007695259,0.014039924,0.003331243,0.015284217,0.017441335,0.019801857,0.015284884,0.017013702
0.042931295,0.034604218,0.015645472,0.006994484,0.017497758,0.015038225,0.022667476,0.018570861,0.016475773,0.004073417
0.043515195,0.306958989,0.007206319,0.010779069,0.0083929,0.014711196,0.020914274,0.015756126,0.018458606,0.010053962
0.04321502,0.451730932,0.009267737,0.005530289,0.011237638,0.009026218,0.021002612,0.018338809,0.011314647,0.007460901
0.043521676,0.02510597,0.011663694,0.011771362,0.015358372,0.018099467,0.022404676,0.025327425,0.022587697,0.005522851
0.043572475,0.524368843,0.004892571,0.006152096,0.009138797,0.010035782,0.018743974,0.016673237,0.002290371,0.012908901
0.043055489,0.457197569,0.007850044,0.006861539,0.008218927,0.014078891,0.020491879,0.017433215,0.000142329,0.009115999
0.042557575,0.153702443,0.01605485,0.006365802,0.013412779,0.020791328,0.021629859,0.018685441,0.010063888,0.005528517
0.042689234,0.451207539,0.004995397,0.00679046,0.005713059,0.008383019,0.016573161,0.027434497,0.006015361,0.009037755
0.043363909,0.111939648,0.011904668,0.014057829,0.006868785,0.015324276,0.022745479,0.022580273,0.01595261,0.006478452
0.043004452,0.57062781,0.006476712,0.005851622,0.007103545,0.005507791,0.02047896,0.03249304,0.007823934,0.007530772
0.04296736,0.229855596,0.007253766,0.012194539,0.009054907,0.01460085,0.023065279,0.015716756,0.004670991,0.029067838
0.042959855,0.107913757,0.012934921,0.008537405,0.012373642,0.009149757,0.023834093,0.01995838,0.004693833,0.035472223
