beta1,beta2,z,shortRho_m[1],shortRho_m[2],shortRho_m[3],shortRho_f[1],shortRho_f[2],shortRho_f[3],muRho,sigmaRho
0.001192808,0.045782291,0.300850468,0.004726999,0.011441429,0.00669605,0.012626047,0.019875292,0.032622019,0.018105198,0.016041571
0.000734941,0.044403692,0.069813804,0.009625474,0.011271757,0.008553805,0.022090412,0.021207015,0.030697073,0.022837314,0.017304996
0.003475368,0.042545718,0.162064964,0.008816212,0.01418145,0.009685336,0.015826177,0.014299743,0.039212995,0.01419974,0.00752939
0.001916578,0.041353145,0.207532487,0.002936703,0.015421144,0.011919286,0.011665549,0.028567848,0.026348769,0.004851398,0.01292711
0.001618072,0.040847348,0.132382913,0.006403891,0.01198927,0.013948275,0.016228297,0.024997846,0.030709137,0.016950098,0.00984214
0.0016824,0.046077803,0.547954167,0.000739038,0.00860221,0.011869273,0.008078176,0.016414311,0.03224091,0.010590759,0.016136276
0.007248437,0.040603729,0.61179146,0.001541753,0.011442318,0.005209184,0.008880258,0.015969282,0.028202176,0.016191104,0.013608495
0.003440536,0.039145567,0.311748035,0.006025866,0.012463005,0.01334414,0.019109303,0.022292814,0.024650177,0.015122767,0.009822143
0.002456738,0.044149974,0.48234307,0.002682446,0.011311562,0.008184127,0.012086,0.018481114,0.025764495,0.016033298,0.005907151
0.001863592,0.046801132,0.723673174,0.001381827,0.007348202,0.00727309,0.007511922,0.014367379,0.028037076,0.0113745,0.006955922
0.006539319,0.042486567,0.492257601,0.003620528,0.007009795,0.016079142,0.009203739,0.018622719,0.02135971,0.015834313,0.005733
0.001502854,0.048276474,0.791389391,0.000116844,0.006870484,0.012925083,0.003871593,0.017810327,0.017445112,0.010369874,0.006754019
0.000562323,0.049880274,0.938361278,0.001923946,0.003616526,0.002388783,0.002918327,0.015795383,0.023800691,0.009607715,0.010062592
0.002818496,0.039642273,0.045443001,0.013103183,0.010931401,0.017203154,0.019545876,0.022731698,0.033882735,0.015437202,0.008802646
0.00485148,0.042788592,0.715901287,0.000328848,0.009343293,0.006202046,0.005023565,0.015396528,0.029963418,0.009054373,0.012050911
0.000561247,0.049445062,0.359733819,0.002409016,0.016034815,0.0045689,0.016177671,0.016186722,0.019557819,0.012408843,0.006474159
0.006384793,0.039856332,0.267437357,0.003671475,0.013452793,0.014340114,0.012337663,0.02266076,0.023845713,0.014369543,0.018869401
0.002574255,0.040155859,0.050406368,0.008603033,0.014405564,0.012635797,0.015687378,0.029387414,0.025008036,0.033197224,0.023075044
0.002132019,0.044237963,0.008910804,0.007250815,0.014312498,0.013585241,0.016045029,0.024796218,0.022491617,0.014564482,0.005356
0.005393852,0.039355728,0.282047052,0.002828902,0.01296419,0.015350857,0.020561195,0.016240904,0.029485805,0.013238491,0.013497614
0.000421113,0.042823284,0.153235505,0.005904312,0.014288283,0.0145572,0.021204529,0.020298385,0.026545359,0.018787174,0.009202282
0.001798981,0.038220294,0.254533938,0.008550926,0.010075811,0.018198619,0.018118995,0.02166573,0.037365857,0.012322624,0.015548302
0.001636595,0.043176725,0.390405213,0.004167768,0.012043317,0.007860859,0.01278601,0.017918702,0.033741803,0.006245626,0.011565682
0.003197151,0.039707206,0.139343444,0.010801108,0.010959234,0.012833642,0.012933625,0.023158155,0.039253435,0.011677164,0.019664655
0.005200968,0.037602558,0.232262614,0.005129231,0.013635595,0.017503633,0.01309714,0.025063089,0.027784075,0.013169373,0.012667818
0.001967895,0.049964945,0.728320029,0.000177996,0.005956087,0.010196718,0.00447621,0.017692864,0.018104858,0.006727526,0.012639338
0.000293409,0.043072747,0.1846369,0.007557973,0.008310318,0.020503308,0.017037841,0.023413228,0.026401604,0.016455149,0.016658594
0.001745347,0.041236636,0.626138832,0.002543243,0.014599698,0.007309701,0.01337465,0.017141377,0.027698688,0.004573898,0.010802536
0.001193598,0.044087754,0.213615807,0.010298419,0.012639134,0.011346292,0.018579321,0.021686456,0.019143292,0.016253949,0.004325107
0.002575565,0.039685209,0.03080555,0.013471214,0.014396027,0.013495402,0.018988658,0.022253635,0.027004356,0.01788399,0.004529274
0.000253274,0.044974485,0.507318414,0.003337133,0.008208766,0.016079525,0.011320596,0.021959558,0.020321357,0.009402445,0.009666217
0.001817145,0.042203556,0.278717951,0.006513766,0.010537511,0.010074321,0.013573367,0.023821674,0.031186474,0.018004034,0.006943606
0.000360097,0.045511131,0.378387397,0.004511984,0.012839073,0.011650873,0.014633111,0.015027137,0.033626787,0.013258637,0.01537599
0.001271793,0.044980432,0.485352136,0.001573515,0.013065874,0.009513339,0.010882916,0.019803199,0.025562374,0.010244094,0.008872419
0.008024309,0.035603341,0.489405314,0.006964258,0.010653804,0.012113817,0.010875715,0.022154134,0.024939744,0.014122442,0.007807659
0.002128141,0.040218439,0.153157388,0.007901795,0.013098819,0.01107752,0.019370926,0.020828013,0.033300589,0.017145542,0.017960537
0.000986315,0.044412424,0.170462819,0.006386523,0.012127282,0.012633808,0.016075878,0.019924495,0.029562361,0.018146448,0.008445128
0.000491799,0.045779164,0.686984484,0.00198169,0.0051935,0.010366389,0.007118154,0.016884264,0.034343214,0.009455541,0.014648875
0.000287417,0.040844124,0.024833008,0.008765023,0.013221439,0.025321132,0.020704008,0.021405212,0.034226358,0.01770228,0.006261339
0.000408647,0.047187738,0.768441087,0.001657932,0.006558793,0.007590103,0.003580391,0.016039887,0.031333023,0.005506518,0.023502198
0.003217482,0.038630599,0.444646291,0.004491893,0.010918169,0.010384669,0.009522764,0.025349243,0.032345633,0.013923299,0.007026045
0.001349173,0.042062017,0.303683534,0.008210637,0.013133894,0.012503346,0.014382481,0.02070672,0.028676955,0.014584982,0.011977588
0.0014332,0.041319107,0.028964061,0.008087401,0.011925378,0.023575552,0.017692798,0.023690615,0.029374642,0.020733601,0.007579035
0.001513891,0.043470949,0.398115396,0.0122043,0.006384132,0.014657074,0.011463028,0.022459902,0.023658223,0.014135652,0.007647886
0.001410562,0.042579138,0.071667229,0.010932528,0.01277701,0.016428806,0.018249945,0.025941251,0.020416267,0.017570753,0.006545109
0.00027284,0.048127416,0.754831411,0.006174363,0.003483065,0.009024033,0.010053469,0.015471491,0.020910634,0.011164369,0.003978036
0.005167914,0.036449902,0.495356951,0.005107867,0.008481404,0.015223354,0.01147832,0.02265313,0.028985542,0.020014676,0.022183669
0.006441864,0.034153908,0.077092442,0.01256814,0.013107061,0.01315737,0.014514394,0.027922218,0.033691143,0.023831244,0.010733483
0.00174906,0.042933256,0.22157302,0.008226829,0.014446579,0.006755016,0.016088702,0.021832271,0.024814258,0.016528991,0.004449735
0.00548549,0.040137746,0.065177765,0.006244173,0.011285456,0.018415225,0.015594386,0.026892355,0.024928247,0.012566872,0.009090545
0.002936199,0.038345762,0.137936469,0.012783422,0.007871505,0.016953871,0.01198086,0.024977742,0.035722746,0.026975218,0.012715132
0.003281737,0.038045382,0.074040192,0.005707425,0.018565446,0.013128596,0.014202949,0.027348004,0.035036997,0.025803058,0.009436461
0.005016803,0.039497515,0.19452243,0.005601315,0.010965584,0.018772682,0.01193322,0.025412057,0.030200029,0.00532052,0.014038531
0.00017607,0.044015709,0.107710578,0.005918223,0.015434767,0.010746852,0.014036154,0.024100674,0.035832988,0.015278071,0.01256503
0.002512103,0.040910152,0.107172749,0.007142595,0.011533866,0.017760632,0.020343828,0.02460831,0.022743854,0.01726128,0.008440097
0.006646746,0.033120908,0.005494742,0.007409931,0.016199908,0.015100704,0.01750213,0.030142417,0.035623273,0.021088129,0.009211169
0.000861541,0.051620435,0.573380723,0.003409834,0.005176903,0.01377545,0.007228883,0.015740027,0.020016972,0.01676371,0.011847861
0.002944184,0.040097114,0.041557091,0.008353903,0.019837029,0.005461957,0.010704804,0.026885622,0.035776287,0.007741734,0.009535971
0.002613136,0.04455438,0.613900195,0.000966974,0.009403176,0.007585884,0.004164957,0.022925126,0.026238794,0.011183348,0.016649343
0.00165793,0.04422843,0.128150037,0.006830252,0.011926037,0.01231643,0.018852652,0.02410976,0.025217577,0.013121122,0.024311234
0.000814949,0.046723236,0.076089083,0.006549232,0.015147938,0.008627506,0.015718555,0.022922664,0.025543451,0.00910627,0.01033268
2.59E-05,0.046945757,0.819489453,0.00132063,0.007591885,0.012480157,0.00906775,0.012716907,0.026285841,0.022063209,0.046043977
0.003523589,0.039893056,0.37474742,0.009012887,0.00879027,0.009265448,0.014284732,0.020940143,0.032273289,0.021062658,0.021312483
0.002014268,0.041391791,0.118223809,0.009328992,0.012163659,0.014121826,0.01650805,0.022456178,0.033502547,0.016784807,0.005814813
0.004325507,0.039867113,0.070458689,0.007522518,0.007878439,0.024353994,0.017139487,0.023264735,0.028788843,0.015000651,0.010690587
0.004734959,0.038883912,0.442168207,0.005745156,0.009639426,0.014513622,0.011956463,0.017043138,0.03265559,0.011805057,0.008421678
0.001912927,0.039535084,0.444287539,0.008313167,0.005612656,0.019110188,0.011188511,0.021365043,0.032465846,0.01754849,0.014746577
0.002789131,0.043080372,0.443050532,0.004285234,0.01041684,0.010143737,0.00870289,0.022840795,0.026242466,0.000123648,0.015325569
0.001892268,0.04279571,0.123611427,0.008259556,0.011014014,0.017344522,0.013820998,0.025865588,0.026049846,0.011525913,0.024736831
0.006145172,0.036411077,0.267673971,0.005125108,0.01350576,0.009494547,0.014184052,0.020903887,0.039721346,0.025246344,0.012290528
0.001864859,0.038480412,0.462890208,0.003060612,0.012453643,0.016033154,0.01160546,0.021903001,0.035874571,0.025265189,0.019591855
0.000453376,0.046029241,0.565473659,0.004657762,0.008000122,0.007105936,0.010015776,0.014268939,0.036702109,0.013532669,0.011750979
0.004635352,0.04071651,0.01601559,0.010791221,0.011483953,0.010765461,0.018555886,0.020952977,0.032321911,0.015692784,0.008081755
0.001472066,0.038079078,0.082522393,0.012862188,0.011537941,0.016544136,0.01596583,0.02970492,0.025824543,0.018557806,0.006445689
0.000785353,0.039674006,0.329114196,0.007004827,0.013342456,0.013492857,0.018733774,0.017166264,0.036356324,0.021255168,0.009172899
0.001718257,0.037688276,0.238980079,0.004692425,0.010714083,0.016017719,0.01818056,0.02310961,0.037315817,0.018903981,0.009474717
0.002881493,0.039181351,0.02659457,0.006658724,0.015271302,0.014396355,0.016282082,0.025762373,0.032213963,0.019244634,0.006930202
0.001942472,0.04345543,0.37199195,0.002958766,0.014482395,0.008829213,0.011845006,0.024188234,0.018769532,0.021959948,0.014003802
0.002633185,0.040685985,0.227929208,0.008342446,0.012708462,0.010922413,0.015456891,0.023751534,0.028211466,0.017934423,0.00958542
0.000345538,0.045359374,0.404805356,0.003844723,0.0081456,0.013537512,0.010922683,0.025554206,0.019660059,0.017756156,0.012373441
0.002821258,0.043672936,0.277644036,0.005737785,0.013150272,0.005333073,0.018923615,0.013111644,0.036045354,0.011494872,0.016031871
0.00284801,0.039052693,0.14164382,0.010861327,0.015053867,0.008750715,0.015870096,0.021440284,0.035222563,0.015413102,0.011917554
0.003695439,0.042127594,0.384887067,0.003326522,0.014808259,0.016788609,0.013975625,0.017629765,0.020596673,0.016067029,0.003958069
0.001316151,0.043995702,0.417503477,0.010831691,0.007755962,0.008098286,0.011582501,0.014929859,0.039880349,0.022892886,0.019882928
0.000871022,0.046810878,0.689628937,0.002349853,0.006730135,0.012768489,0.006819132,0.016426533,0.024683374,0.006526173,0.009960173
0.004648043,0.041486789,0.38489533,0.009318525,0.00852628,0.008473375,0.009625028,0.020888786,0.03025844,0.00714491,0.017928255
0.00081977,0.043532966,0.349016192,0.006625598,0.007897777,0.013194355,0.00792408,0.026393391,0.028903517,0.018491443,0.013486804
0.004665177,0.037507758,0.089645541,0.010307158,0.013550704,0.017686672,0.011934151,0.026730563,0.02831154,0.019734772,0.009034516
0.000618446,0.047074641,0.599645613,0.000958586,0.009739497,0.009896696,0.007088946,0.02097098,0.022061034,0.017081955,0.011726877
0.005295135,0.037953342,0.033174076,0.006369535,0.014086048,0.015599775,0.0234489,0.018360607,0.039785937,0.023489697,0.011380924
0.005129969,0.039870703,0.198724146,0.003931254,0.012980211,0.01679375,0.016739841,0.021201607,0.0313199,0.003508361,0.016837257
0.001570241,0.042866134,0.105157204,0.007680121,0.013029449,0.015247598,0.02137161,0.019879618,0.029499475,0.016734533,0.004629574
0.000345871,0.041586174,0.088986648,0.0125389,0.0109115,0.012205865,0.016877673,0.02773781,0.026638401,0.019452944,0.005033114
0.002751986,0.041018072,0.205778868,0.005979548,0.017964311,0.011953802,0.015295797,0.020453996,0.025609465,0.008396961,0.011853027
0.003884008,0.035193155,0.050602249,0.010620984,0.012973464,0.014705466,0.019858263,0.029198791,0.031499445,0.01651988,0.007763047
0.003585618,0.037011265,0.56329099,0.006628119,0.009214493,0.011438406,0.010718081,0.023926473,0.029599411,0.015762801,0.005192155
0.002078441,0.039781078,0.337650846,0.00497405,0.01282491,0.014591927,0.018668036,0.022957641,0.025480652,0.016599008,0.015450798
0.001230121,0.045213555,0.649608226,0.006469012,0.002338688,0.014762214,0.010627362,0.018879658,0.024873772,0.008531885,0.011175707
0.000304611,0.049229978,0.551641511,0.002083788,0.00912444,0.014368757,0.004641098,0.020042359,0.021265987,0.01436496,0.008855997
0.000283097,0.042729214,0.156254954,0.005847734,0.013830295,0.014264659,0.01418062,0.021254626,0.038114396,0.010842921,0.009646824
0.00126973,0.040728148,0.10551035,0.005786907,0.014204049,0.013914377,0.018156241,0.022567795,0.037764146,0.010920524,0.013832831
0.003679929,0.039482318,0.106970158,0.011061525,0.010521893,0.014339951,0.01125249,0.027437589,0.027477264,0.014268738,0.019534082
0.000608084,0.0434854,0.287522334,0.008532152,0.009176818,0.010231609,0.010481335,0.02466571,0.02510825,0.015442309,0.011206406
0.001770902,0.041089714,0.551617526,0.001942231,0.012434304,0.009600715,0.011797165,0.020564791,0.023548476,0.008655285,0.00682968
0.003145229,0.03968068,0.39018425,0.00383573,0.012873669,0.013729774,0.011821939,0.021382605,0.028264582,0.018780197,0.014467843
0.002828989,0.0363588,0.055397533,0.007836421,0.016986593,0.016565668,0.019644938,0.024424543,0.030835498,0.018039063,0.004810423
0.001467368,0.042807645,0.087268547,0.009600171,0.011732812,0.01635686,0.016750689,0.021924294,0.028383242,0.015403542,0.005815508
0.001304002,0.044172583,0.587449663,0.002061345,0.009193441,0.017678828,0.01600175,0.011729917,0.029117044,0.017180687,0.015008291
0.006690632,0.033076965,0.180971225,0.009607931,0.008686702,0.02109598,0.016897869,0.02413665,0.040696786,0.012528863,0.021364054
0.004648593,0.039404431,0.392890305,0.007129584,0.009362223,0.012524615,0.011776542,0.022885162,0.026309993,0.014625406,0.008960144
0.002733654,0.041069219,0.096878506,0.011400787,0.012815345,0.01184159,0.015868222,0.024620518,0.026443013,0.015134936,0.010026759
0.001378608,0.041544211,0.350151578,0.004576224,0.010617049,0.014485324,0.016418337,0.023611156,0.023217131,0.016891515,0.005194247
0.004637475,0.03896445,0.254198483,0.009651293,0.009905455,0.011435946,0.016694136,0.019537746,0.030387491,0.013693585,0.016135986
0.001836345,0.038981892,0.049939628,0.00780941,0.015302736,0.01636419,0.018466835,0.023822189,0.034833395,0.016514313,0.017614252
0.000320935,0.048721618,0.395468379,0.003243235,0.009995991,0.008575147,0.010192467,0.023097722,0.019469329,0.010290623,0.012593605
0.005035642,0.042693137,0.83558881,0.003646397,0.005441195,0.003657444,0.002200224,0.012872662,0.035511671,0.017019917,0.020020853
0.001845883,0.049614464,0.795886033,0.001012892,0.004209483,0.012370211,0.004289718,0.016159093,0.017223761,0.013935503,0.010494649
0.001699163,0.043836322,0.350806373,0.004908428,0.01107765,0.012449116,0.015336259,0.019904028,0.024900436,0.019970192,0.009137278
0.006833577,0.035086402,0.075078222,0.006832841,0.015057006,0.010478974,0.018623188,0.027996022,0.027212738,0.020642656,0.015485946
0.001312152,0.044095573,0.377580382,0.003911927,0.014091538,0.002400574,0.016839057,0.012428011,0.040486575,0.0240444,0.01938397
0.000816021,0.047076032,0.787145525,0.00196034,0.004875419,0.006367143,0.009867747,0.011905193,0.033290802,0.008436889,0.009505278
0.000811283,0.043126842,0.166786533,0.005956482,0.014060887,0.019048247,0.013689282,0.024428662,0.021042706,0.018788466,0.006685693
0.005716998,0.039891434,0.261481467,0.007615228,0.011151551,0.008667755,0.011542511,0.024281076,0.027329514,0.013835049,0.016383261
0.000265265,0.041495281,0.860240064,0.001641876,0.005228644,0.012731396,0.003353839,0.024871708,0.025382825,0.013896399,0.010846888
0.003881746,0.042923591,0.461543465,0.003171171,0.008604069,0.014690749,0.008443061,0.019303084,0.027966024,0.010689063,0.011822598
0.003458129,0.040554231,0.000942793,0.008296815,0.016835186,0.007884709,0.021954348,0.018340662,0.038178349,0.015272973,0.008311406
0.000810212,0.045176936,0.326577641,0.006345634,0.009000038,0.017743534,0.011047895,0.020841298,0.025867515,0.012840041,0.00754888
0.001189764,0.038682868,0.435818727,0.005742092,0.009416818,0.013473959,0.012892912,0.023839721,0.038692625,0.021478005,0.010814078
0.002028088,0.039282882,0.096891055,0.009663459,0.01621109,0.014939849,0.015838328,0.030036429,0.02341446,0.017147887,0.008141194
0.000223484,0.046990692,0.217509521,0.00515623,0.012601052,0.014806545,0.017377583,0.01973158,0.02234097,0.012813859,0.006200638
0.001299762,0.04692185,0.768964039,0.001774879,0.007584437,0.005622351,0.003544106,0.018278389,0.026365778,0.017175201,0.00889145
0.000423921,0.04724953,0.754542504,0.001968379,0.005021629,0.010573424,0.008475328,0.015993978,0.023666415,0.010173075,0.01136567
